"4G_RRC_SETUP_FAILURES_OVERALL","4G_4G2G_OUT_HO_FAILURES_SRVCC","4G_4G2G_OUT_HO_SUCC_RATE_SRVCC","4G_4G2G_OUT_HO_SUCC_SRVCC","4G_4G3G_OUT_HO_FAILURES_SRVCC","4G_4G3G_OUT_HO_SUCC_RATE_SRVCC","4G_4G3G_OUT_HO_SUCC_SRVCC","4G_4G4G_OUT_HO_FAILURES_OVERALL","4G_4G4G_OUT_HO_FAILURES_VOICE","4G_4G4G_OUT_HO_SUCC_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_VOICE","LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1","LTE_Traffic_Volume_DL_GBytes_LTE_1","LTE_Traffic_Volume_UL_GBytes_LTE_1","4G_TRAFFIC_VOLUME_DL_OVERALL","4G_TRAFFIC_VOLUME_OVERALL","4G_TRAFFIC_VOLUME_UL_OVERALL","4G_HO_SRVCC_SUCCESSES","4G_BPCR_OVERALL_RRC_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_ATT_MV_LN","4G_OUT_HO_SRVCC_FAILURES_OVERALL","4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL","4G_BPCR_DATA","4G_TRAFFIC_VOLUME_DL_DATA_NOK","4G_TRAFFIC_VOLUME_UL_DATA_NOK","4G_TRAFFIC_VOLUME_VOICE_NOK","4G_DL_MAX_THROUGHPUT_NOK","4G_HO_ATTEMPTS","4G_HO_ATTEMPTS_NOK","4G_HO_FAILURES","4G_HO_SRVCC_ATTEMPTS","4G_HO_SRVCC_ATTEMPTS_NOK","4G_RRC_SETUP_ATTEMPTS_OVERALL","4G_RRC_SETUP_SUCCESSES_OVERALL","4G_ERAB_SETUP_ATTEMPTS_DATA","4G_ERAB_SETUP_ATTEMPTS_VOICE","4G_ERAB_SETUP_SUCCESSES_DATA","4G_ERAB_SETUP_SUCCESSES_VOICE","4G_BPCR_OVERALL_NOK","4G_ERAB_SETUP_ATTEMPTS_OVERALL","4G_ERAB_SETUP_FAILURES_DATA","4G_ERAB_SETUP_FAILURES_OVERALL","4G_ERAB_SETUP_FAILURES_VOICE","4G_ERAB_SETUP_SUCCESS_RATE_DATA","4G_ERAB_SETUP_SUCCESS_RATE_OVERALL","4G_ERAB_SETUP_SUCCESS_RATE_VOICE","4G_ERAB_SETUP_SUCCESSES_OVERALL","4G_IMS_SIG_ATTEMPTS","4G_IMS_SIG_FAILURES","4G_IMS_SIG_SUCCESS_RATE","4G_IMS_SIG_SUCCESSES","4G_MIMO_SPATIAL_MUX_SHARE","4G_RRC_SETUP_SUCCESS_RATE_OVERALL","4G_S1_SETUP_ATTEMPTS_OVERALL","4G_S1_SETUP_FAILURES_OVERALL","4G_S1_SETUP_SUCC_RATE_OVERALL","4G_S1_SETUP_SUCCESSES_OVERALL","OUTPUT"
"0","0","0","0","0","0","0","0","0","89","100","100","0.818 ","0.2434 ","0.0090 ","0","0","0","0","637","1107","1107","0","0","0","0","0","0.68 ","27","89","89","0","0","0","637","637","570","0","570","0","0","1107","0","0","0","100","100","0","1107","537","0","100","537","21340","100","637","0","100","637","0"
"0","0","0","0","0","0","0","4","0","222","98","100","0.808 ","0.2300 ","0.0131 ","0","0","0","0","755","679","679","0","0","0","0","0","0.04 ","36","226","226","4","0","0","755","755","438","0","438","0","0","679","0","0","0","100","100","0","679","241","0","100","241","10940","100","755","0","100","755","1"
"1","0","0","0","0","0","0","0","0","12","100","100","0.786 ","0.0345 ","0.0011 ","0","0","0","0","39","67","67","0","0","2500","0","0","0.01 ","5","12","12","0","0","0","40","39","30","0","30","0","250","67","0","0","0","100","100","0","67","37","0","100","37","51","97","39","0","100","39","0"
"0","0","0","0","0","0","0","2","0","117","98","100","0.771 ","0.3255 ","0.0274 ","0","0","0","0","313","501","501","0","0","0","0","0","0.59 ","68","119","119","2","0","0","313","313","270","3","270","3","0","501","0","0","0","100","100","100","501","228","0","100","228","36490","100","313","0","100","313","1"
"0","0","0","0","0","0","0","0","0","36","100","100","0.747 ","0.3342 ","0.0290 ","0","0","0","0","333","642","642","0","0","0","0","0","0.01 ","24","36","36","0","0","0","333","333","469","0","469","0","0","642","0","0","0","100","100","0","642","173","0","100","173","47980","100","333","0","100","333","0"
"0","0","0","0","0","0","0","1","0","110","99","100","0.746 ","0.3069 ","0.0294 ","0","0","0","0","1987","2620","2620","0","0","0","0","0","0.70 ","17","111","111","1","0","0","1987","1987","1479","1","1479","1","0","2620","0","0","0","100","100","100","2620","1140","0","100","1140","14880","100","1987","0","100","1987","1"
"0","0","0","0","0","0","0","0","0","12","100","0","0.729 ","0.3281 ","0.1880 ","0","0","0","0","509","817","817","0","0","0","0","0","0.00 ","29","12","12","0","0","0","509","509","443","0","443","0","0","817","0","0","0","100","100","0","817","374","0","100","374","6220","100","509","0","100","509","0"
"0","0","0","0","0","0","0","0","0","53","100","100","0.726 ","0.1353 ","0.0068 ","0","0","0","0","598","933","933","0","0","0","0","0","0.01 ","98","53","53","0","0","0","598","598","572","0","572","0","0","933","0","0","0","100","100","0","933","361","0","100","361","44220","100","598","0","100","598","0"
"0","0","0","0","0","0","0","0","0","186","100","100","0.724 ","0.2374 ","0.0211 ","0","0","0","0","662","886","886","0","0","0","0","0","0.08 ","57","186","186","0","0","0","662","662","652","1","652","1","0","886","0","0","0","100","100","100","886","233","0","100","233","46670","100","662","0","100","662","0"
"0","0","0","0","0","0","0","0","0","35","100","100","0.711 ","0.1027 ","0.0068 ","0","0","0","0","332","559","559","0","0","0","0","0","0.04 ","41","35","35","0","0","0","332","332","293","1","293","1","0","559","0","0","0","100","100","100","559","265","0","100","265","45440","100","332","0","100","332","0"
"0","0","0","0","0","0","0","0","0","48","100","100","0.710 ","0.3199 ","0.0286 ","0","0","0","0","709","1110","1110","0","0","0","0","0","0.07 ","30","48","48","0","0","0","709","709","637","4","637","4","0","1110","0","0","0","100","100","100","1110","469","0","100","469","38470","100","709","0","100","709","0"
"0","0","0","0","0","0","0","0","0","33","100","100","0.702 ","0.3160 ","0.0299 ","0","0","0","0","340","486","486","0","0","0","0","0","0.05 ","51","33","33","0","0","0","340","340","289","0","289","0","0","486","0","0","0","100","100","0","486","197","0","100","197","41350","100","340","0","100","340","0"
"0","0","0","0","0","0","0","0","0","25","100","0","0.702 ","0.3161 ","0.0197 ","0","0","0","0","1210","2047","2045","0","0","-0","0","0","1.16 ","55","25","25","0","0","0","1210","1210","1034","16","1035","16","-100","2045","-1","-2","0","100100","100","100","2047","995","-1","100100","996","16430","100","1210","0","100","1210","0"
"0","0","0","0","0","0","0","1","0","28","96","0","0.687 ","0.1231 ","0.0039 ","0","0","0","0","1144","1646","1646","0","0","0","0","0","0.00 ","46","29","29","1","0","0","1144","1144","920","0","920","0","0","1646","0","0","0","100","100","0","1646","726","0","100","726","22410","100","1144","0","100","1144","1"
"0","0","0","0","0","100","1","0","0","79","100","100","0.652 ","0.2930 ","0.0451 ","0","0","0","1","553","784","784","0","100","0","0","0","0.06 ","23","79","79","0","1","1","553","553","492","0","492","0","0","784","0","0","0","100","100","0","784","292","0","100","292","18010","100","553","0","100","553","0"
"0","0","0","0","0","0","0","0","0","75","100","0","0.647 ","0.2913 ","0.0215 ","0","0","0","0","901","1359","1359","0","0","0","0","0","0.01 ","38","75","75","0","0","0","901","901","759","0","759","0","0","1359","0","0","0","100","100","0","1359","600","0","100","600","24360","100","901","0","100","901","0"
"0","0","0","0","0","0","0","-1","0","90","100","100","0.638 ","0.1277 ","0.0130 ","0","0","0","0","527","730","730","0","0","0","0","0","0.02 ","37","90","90","0","0","0","527","527","489","0","489","0","0","730","0","0","0","100","100","0","730","241","0","100","241","51840","100","527","0","100","527","0"
"3","0","0","0","0","0","0","0","0","55","100","0","0.605 ","0.1287 ","0.0062 ","0","0","0","0","419","407","407","0","0","1","0","0","0.00 ","24","55","55","0","0","0","422","419","311","0","311","0","710","407","0","0","0","100","100","0","407","96","0","100","96","19590","99","419","0","100","419","0"
"0","0","0","0","0","0","0","1","0","83","98","100","0.560 ","0.2431 ","0.0507 ","0","0","0","0","1370","1561","1561","0","0","0","0","0","1.79 ","41","84","84","1","0","0","1370","1370","896","5","896","5","0","1561","0","0","0","100","100","100","1561","660","0","100","660","40300","100","1370","0","100","1370","1"
"0","0","0","0","0","0","0","0","0","79","100","100","0.553 ","0.1917 ","0.0126 ","0","0","0","0","917","1444","1444","0","0","0","0","0","1.06 ","52","79","79","0","0","0","917","917","749","5","749","5","0","1444","0","0","0","100","100","100","1444","690","0","100","690","50050","100","917","0","100","917","0"
"0","0","0","0","0","0","0","1","0","78","98","100","0.540 ","0.1618 ","0.0182 ","0","0","0","0","105","130","130","0","0","0","0","0","0.01 ","13","79","79","1","0","0","105","105","68","1","68","1","0","130","0","0","0","100","100","100","130","61","0","100","61","8420","100","105","0","100","105","1"
"0","0","0","0","0","0","0","0","0","41","100","100","0.535 ","0.2076 ","0.0265 ","0","0","0","0","2074","3351","3351","0","0","0","0","0","0.25 ","33","41","41","0","0","0","2074","2074","1784","4","1784","4","0","3351","0","0","0","100","100","100","3351","1563","0","100","1563","19270","100","2074","0","100","2074","0"
"2","0","0","0","0","100","1","2","0","63","96","100","0.488 ","0.1473 ","0.0167 ","0","0","0","1","779","809","809","0","100","0","0","0","0.02 ","14","65","65","2","1","1","781","779","474","1","474","1","260","809","0","0","0","100","100","100","809","334","0","100","334","15640","99","779","0","100","779","1"
"1","0","0","0","0","0","0","0","0","32","100","100","0.472 ","0.0934 ","0.0085 ","0","0","0","0","545","754","754","0","0","0","0","0","0.22 ","31","32","32","0","0","0","546","545","476","1","476","1","180","754","0","0","0","100","100","100","754","277","0","100","277","53720","99","545","0","100","545","0"
"0","0","0","0","1","0","0","1","0","41","97","100","0.469 ","0.1324 ","0.0160 ","0","0","0","0","654","915","915","1","0","0","0","0","0.13 ","26","42","42","1","1","1","654","654","589","0","589","0","0","915","0","0","0","100","100","0","915","326","0","100","326","34820","100","654","0","100","654","1"
"0","0","0","0","0","0","0","0","0","46","100","0","0.442 ","0.0831 ","0.0710 ","0","0","0","0","165","286","286","0","0","0","0","0","0.00 ","5","46","46","0","0","0","165","165","158","0","158","0","0","286","0","0","0","100","100","0","286","128","0","100","128","33020","100","165","0","100","165","0"
"0","0","0","0","0","0","0","0","0","47","100","100","0.437 ","0.1766 ","0.0236 ","0","0","0","0","592","908","908","0","0","0","0","0","1.36 ","21","47","47","0","0","0","592","592","497","1","497","1","0","908","0","0","0","100","100","100","908","410","0","100","410","14880","100","592","0","100","592","0"
"0","0","0","0","0","0","0","0","0","19","100","0","0.425 ","0.0588 ","0.0055 ","0","0","0","0","232","344","344","0","0","0","0","0","0.00 ","38","19","19","0","0","0","232","232","205","0","205","0","0","344","0","0","0","100","100","0","344","139","0","100","139","8730","100","232","0","100","232","0"
"0","0","0","0","0","0","0","0","0","35","100","100","0.424 ","0.0887 ","0.0069 ","0","0","0","0","155","245","245","0","0","0","0","0","0.00 ","28","35","35","0","0","0","155","155","142","0","142","0","0","245","0","0","0","100","100","0","245","103","0","100","103","33180","100","155","0","100","155","0"
"0","0","0","0","0","0","0","0","0","35","100","100","0.420 ","0.0401 ","0.0057 ","0","0","0","0","154","175","175","0","0","0","0","0","0.03 ","32","35","35","0","0","0","154","154","135","0","135","0","0","175","0","0","0","100","100","0","175","40","0","100","40","42450","100","154","0","100","154","0"
"0","0","0","0","0","0","0","0","0","8","100","0","0.415 ","0.0010 ","0.1 ","0","0","0","0","7","11","11","0","0","0","0","0","0.00 ","3","8","8","0","0","0","7","7","7","0","7","0","0","11","0","0","0","100","100","0","11","4","0","100","4","74220","100","7","0","100","7","0"
"0","0","0","0","0","0","0","0","0","27","100","100","0.399 ","0.1189 ","0.0107 ","0","0","0","0","1496","2334","2334","0","0","0","0","0","0.23 ","43","27","27","0","0","0","1496","1496","1329","1","1329","1","0","2334","0","0","0","100","100","100","2334","1004","0","100","1004","21210","100","1496","0","100","1496","0"
"1","0","0","0","0","0","0","0","0","27","100","100","0.363 ","0.0142 ","0.0014 ","0","0","0","0","34","48","48","0","0","2860","0","0","0.02 ","20","27","27","0","0","0","35","34","29","0","29","0","286","48","0","0","0","100","100","0","48","19","0","100","19","47090","97","34","0","100","34","0"
"0","0","0","0","0","0","0","0","0","74","100","100","0.344 ","0.0353 ","0.0028 ","0","0","0","0","338","590","590","0","0","0","0","0","0.00 ","73","74","74","0","0","0","338","338","312","0","312","0","0","590","0","0","0","100","100","0","590","278","0","100","278","11280","100","338","0","100","338","0"
"0","0","0","0","0","0","0","0","0","43","100","100","0.341 ","0.0830 ","0.0097 ","0","0","0","0","779","1256","1256","0","0","0","0","0","0.35 ","54","43","43","0","0","0","779","779","644","5","644","5","0","1256","0","0","0","100","100","100","1256","607","0","100","607","33610","100","779","0","100","779","0"
"0","0","0","0","0","0","0","0","0","15","100","0","0.335 ","0.1481 ","0.0411 ","0","0","0","0","1221","2026","2026","0","0","0","0","0","0.92 ","56","15","15","0","0","0","1221","1221","1052","2","1052","2","0","2026","0","0","0","100","100","100","2026","972","0","100","972","21990","100","1221","0","100","1221","0"
"0","0","0","0","0","0","0","0","0","32","100","100","0.324 ","0.0151 ","0.0015 ","0","0","0","0","223","257","257","0","0","0","0","0","0.01 ","26","32","32","0","0","0","223","223","139","0","139","0","0","257","0","0","0","100","100","0","257","118","0","100","118","8650","100","223","0","100","223","0"
"0","0","0","0","0","0","0","0","0","19","100","100","0.294 ","0.0144 ","0.0012 ","0","0","0","0","270","423","423","0","0","0","0","0","0.02 ","11","19","19","0","0","0","270","270","233","0","233","0","0","423","0","0","0","100","100","0","423","190","0","100","190","9260","100","270","0","100","270","0"
"2","0","0","0","0","0","0","2","0","43","95","0","0.279 ","0.0831 ","0.0249 ","0","0","0","0","1236","1879","1879","0","0","0","0","0","0.01 ","15","45","45","2","0","0","1238","1236","1004","2","1004","2","160","1879","0","0","0","100","100","100","1879","873","0","100","873","7300","99","1236","0","100","1236","1"
"0","0","0","0","0","0","0","0","0","30","100","0","0.271 ","0.1214 ","0.0142 ","0","0","0","0","445","673","673","0","0","0","0","0","0.39 ","26","30","30","0","0","0","445","445","362","0","362","0","0","673","0","0","0","100","100","0","673","311","0","100","311","34530","100","445","0","100","445","0"
"0","0","0","0","0","0","0","0","0","99","100","100","0.271 ","0.1134 ","0.0172 ","0","0","0","0","265","473","473","0","0","0","0","0","0.03 ","24","99","99","0","0","0","265","265","279","3","279","3","0","473","0","0","0","100","100","100","473","191","0","100","191","33950","100","265","0","100","265","0"
"0","0","0","0","0","0","0","0","0","62","100","0","0.243 ","0.1096 ","0.0235 ","0","0","0","0","725","1002","1002","0","0","0","0","0","0.00 ","26","62","62","0","0","0","725","725","695","0","695","0","0","1002","0","0","0","100","100","0","1002","307","0","100","307","19330","100","725","0","100","725","0"
"0","0","0","0","0","0","0","0","0","13","100","100","0.228 ","0.0335 ","0.0010 ","0","0","0","0","55","40","40","0","0","0","0","0","0.03 ","3","13","13","0","0","0","55","55","31","0","31","0","0","40","0","0","0","100","100","0","40","9","0","100","9","42610","100","55","0","100","55","0"
"0","0","0","0","0","0","0","0","0","23","100","100","0.202 ","0.0103 ","0.0037 ","0","0","0","0","144","233","233","0","0","0","0","0","0.02 ","10","23","23","0","0","0","144","144","131","0","131","0","0","233","0","0","0","100","100","0","233","102","0","100","102","60930","100","144","0","100","144","0"
"13","0","0","0","0","0","0","0","0","60","100","100","0.201 ","0.0465 ","0.0078 ","0","0","0","0","1007","1365","1365","0","0","1270","0","0","0.05 ","24","60","60","0","0","0","1020","1007","822","0","822","0","127","1365","0","0","0","100","100","0","1365","543","0","100","543","36690","98","1007","0","100","1007","0"
"0","0","100","1","0","0","0","0","0","43","100","100","0.175 ","0.0789 ","0.0164 ","0","0","0","1","979","1324","1324","0","100","0","0","0","1.96 ","20","43","43","0","1","1","979","979","724","3","724","3","0","1324","0","0","0","100","100","100","1324","597","0","100","597","11090","100","979","0","0","979","0"
"0","0","0","0","0","0","0","0","0","25","100","0","0.175 ","0.0143 ","0.0017 ","0","0","0","0","40","52","52","0","0","0","0","0","0.00 ","8","25","25","0","0","0","40","40","32","0","32","0","0","52","0","0","0","100","100","0","52","20","0","100","20","12920","100","40","0","100","40","0"
"0","0","0","0","0","0","0","0","0","7","100","100","0.175 ","0.0194 ","0.0032 ","0","0","0","0","155","267","267","0","0","0","0","0","0.02 ","5","7","7","0","0","0","155","155","148","1","148","1","0","267","0","0","0","100","100","100","267","118","0","100","118","24890","100","155","0","100","155","0"
"0","0","0","0","0","0","0","0","0","28","100","100","0.161 ","0.0213 ","0.0036 ","0","0","0","0","175","241","241","0","0","0","0","0","0.00 ","5","28","28","0","0","0","175","175","135","0","135","0","0","241","0","0","0","100","100","0","241","106","0","100","106","1940","100","175","0","100","175","0"
"0","0","0","0","0","0","0","0","0","37","100","0","0.157 ","0.0555 ","0.0109 ","0","0","0","0","265","434","434","0","0","0","0","0","0.89 ","25","37","37","0","0","0","265","265","235","2","235","2","0","434","0","0","0","100","100","100","434","197","0","100","197","31940","100","265","0","100","265","0"
"0","0","0","0","0","0","0","0","0","13","100","0","0.145 ","0.0047 ","0.0174 ","0","0","0","0","72","136","136","0","0","0","0","0","0.00 ","6","13","13","0","0","0","72","72","71","0","71","0","0","136","0","0","0","100","100","0","136","65","0","100","65","6430","100","72","0","100","72","0"
"0","0","0","0","0","0","0","0","0","32","100","0","0.103 ","0.0124 ","0.0011 ","0","0","0","0","383","490","490","0","0","0","0","0","0.00 ","10","32","32","0","0","0","383","383","366","0","366","0","0","490","0","0","0","100","100","0","490","124","0","100","124","16070","100","383","0","100","383","0"
"0","0","0","0","0","0","0","0","0","35","100","0","0.096 ","0.0195 ","0.0036 ","0","0","0","0","695","944","944","0","0","0","0","0","0.02 ","11","35","35","0","0","0","695","695","539","1","539","1","0","944","0","0","0","100","100","100","944","404","0","100","404","14900","100","695","0","100","695","0"
"0","0","0","0","0","0","0","0","0","53","100","0","0.092 ","0.0228 ","0.0054 ","0","0","0","0","352","455","455","0","0","0","0","0","0.01 ","47","53","53","0","0","0","352","352","347","0","347","0","0","455","0","0","0","100","100","0","455","108","0","100","108","22670","100","352","0","100","352","0"
"0","0","0","0","0","0","0","0","0","13","100","100","0.089 ","0.0044 ","0.9 ","0","0","0","0","302","328","328","0","0","0","0","0","0.00 ","8","13","13","0","0","0","302","302","295","0","295","0","0","328","0","0","0","100","100","0","328","33","0","100","33","12140","100","302","0","100","302","0"
"0","0","0","0","0","0","0","0","0","27","100","0","0.082 ","0.0020 ","0.5 ","0","0","0","0","104","161","161","0","0","0","0","0","0.00 ","2","27","27","0","0","0","104","104","102","0","102","0","0","161","0","0","0","100","100","0","161","59","0","100","59","0","100","104","0","100","104","0"
"0","0","0","0","0","0","0","0","0","7","100","0","0.043 ","0.0015 ","0.7 ","0","0","0","0","101","129","129","0","0","0","0","0","0.09 ","2","7","7","0","0","0","101","101","89","0","89","0","0","129","0","0","0","100","100","0","129","40","0","100","40","16690","100","101","0","100","101","0"
"0","0","0","0","0","0","0","0","0","12","100","100","0.020 ","0.0032 ","0.0022 ","0","0","0","0","194","282","282","0","0","0","0","0","0.46 ","6","12","12","0","0","0","194","194","169","1","169","1","0","282","0","0","0","100","100","100","282","112","0","100","112","17180","100","194","0","100","194","0"
"0","0","0","0","0","0","0","0","0","6","100","0","0.011 ","0.0 ","0.0 ","0","0","0","0","31","56","56","0","0","0","0","0","0.00 ","0","6","6","0","0","0","31","31","30","0","30","0","0","56","0","0","0","100","100","0","56","26","0","100","26","10620","100","31","0","100","31","0"
"0","0","0","0","0","0","0","0","0","9","100","100","0.005 ","0.2 ","0.2 ","0","0","0","0","200","226","226","0","0","0","0","0","0.02 ","0","9","9","0","0","0","200","200","199","0","199","0","0","226","0","0","0","100","100","0","226","27","0","100","27","2610","100","200","0","100","200","0"
"0","0","0","0","0","0","0","0","0","13","100","0","0.004 ","0.0 ","0.1 ","0","0","0","0","32","36","36","0","0","0","0","0","0.00 ","0","13","13","0","0","0","32","32","30","0","30","0","0","36","0","0","0","100","100","0","36","6","0","100","6","30300","100","32","0","100","32","0"
"98","0","0","0","0","0","0","0","0","2","100","0","0.002 ","0.0 ","0.0 ","0","0","0","0","2","2","2","0","0","98","0","0","0.00 ","0","2","2","0","0","0","100","2","2","0","2","0","980","2","0","0","0","100","100","0","2","0","0","0","0","0","2","2","0","100","2","0"
"1","0","0","0","0","100","2","1","0","319","99","100","54504","245296","20199","23","25","2","2","4923","7823","7829","0","100","0","23","2","0.85 ","83","320","320","1","2","2","4924","4923","4330","7","4327","7","100","7829","3","6","0","99","99","100","7823","3492","3","99","3489","55190","99","4923","0","100","4923","1"
"0","0","0","0","0","0","0","0","0","45","100","100","42193","189836","0.3544 ","18","18","0","0","388","643","643","0","0","0","18","0","0.34 ","62","45","45","0","0","0","388","388","352","0","352","0","0","643","0","0","0","100","100","0","643","291","0","100","291","69840","100","388","0","100","388","0"
"0","0","0","0","0","0","0","3","0","165","98","100","29331","131967","0.3198 ","12","13","0","0","5282","7954","7953","0","0","0","12","0","0.55 ","204","168","168","3","0","0","5282","5282","4915","7","4915","7","-10","7953","0","-1","0","100","100","100","7954","3031","-1","130","3032","52410","100","5282","0","100","5282","1"
"1","0","0","0","0","0","0","0","0","169","100","100","29010","130522","0.6317 ","12","13","1","0","6067","9319","9327","0","0","0","12","1","1.59 ","120","169","169","0","0","0","6068","6067","5154","16","5150","16","100","9327","4","8","0","99","99","100","9319","4157","4","99","4153","71220","99","6067","0","100","6067","1"
